GEO.id2,HC01_VC03,HC01_VC27,HC01_VC74,HC01_VC85,HC01_VC86
Id2,Estimate; EMPLOYMENT STATUS - Population 16 years and over,Estimate; COMMUTING TO WORK - Workers 16 years and over,Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households,Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households - Median household income (dollars),Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households - Mean household income (dollars)
53598,1977,1388,1008,74244,104739
53599,38,21,23,31528,33443
53702,26,0,13,-,N
53703,30687,21593,15383,36631,60636
53704,37171,26498,20525,55758,70603
53705,21126,13701,11818,65385,93377
53706,6265,2073,112,12333,17820
53711,38398,25998,20204,74725,96469
53713,17317,11834,9963,38843,54271
53714,13735,9130,7369,56148,64360
53715,13603,8259,5296,30019,48375
53716,15135,9765,8086,67268,83533
53717,10528,7069,6174,77609,102793
53718,10589,7527,5742,75225,84243
53719,25497,20270,13849,77514,95905
53726,5324,3358,2387,40712,85599
53792,0,0,0,-,-
53801,749,415,378,49643,57584
53802,27,11,21,15417,23381
53803,964,594,513,49554,66716
53804,1040,654,526,49107,57483
53805,4277,2297,2106,40714,55574
53806,1459,793,734,49688,57109
53807,3729,2522,1884,63396,71640
53808,938,621,485,54779,59054
53809,3261,2172,1566,56714,65729
53810,308,196,152,53333,72611
53811,2679,1672,1255,59770,68088
53813,4524,2751,2335,51250,62658
53816,578,368,271,51250,61840
53817,128,83,69,48472,49359
53818,14054,8604,5347,46345,57914
53820,1958,1164,981,55583,66824
53821,6899,3696,3371,46345,57998
53825,389,233,176,47500,62145
53826,876,604,459,49375,56977
53827,230,141,92,68750,73260
53901,12241,7214,6070,49606,63672
53910,2669,1330,1422,35324,46744
53911,1012,782,514,79118,81576
53913,16447,10583,8643,48556,62752
53916,18285,11309,9246,50706,62658
53919,2110,1484,1008,66161,74264
53920,337,179,185,53438,58211
53922,778,502,384,66458,80813
53923,1575,1027,729,63594,69253
53924,1148,710,586,52375,60834
53925,6173,4261,3198,66218,78663
53926,1118,660,493,53669,66959
53928,89,74,46,64500,64583
53929,2098,1202,1058,50272,61240
53930,1087,689,505,56435,67136
53931,199,129,92,66364,69630
53932,1849,1316,978,67222,78350
53933,3918,1457,1256,52865,64858
53934,3803,1465,1819,36775,48051
53935,233,138,117,51250,60663
53936,2286,635,586,45152,51917
53937,819,525,358,54615,63459
53939,207,139,111,48438,59427
53941,2371,1383,1180,57083,69486
53943,823,582,392,52500,73357
53944,1665,1027,821,47022,62023
53946,3581,2113,1786,54735,66798
53947,118,62,78,47857,54629
53948,6764,4053,3205,48117,61511
53949,5012,2562,2591,46298,55069
53950,4715,2096,1915,52526,66231
53951,1830,1192,897,50819,65268
53952,2758,1463,1324,49744,69389
53953,173,109,103,40893,46883
53954,5492,3651,2844,66358,74601
53955,4497,3078,2397,73808,85977
53956,2580,1623,1292,55153,66783
53959,10798,7296,5329,56525,68746
53960,2856,1871,1429,64507,75219
53961,679,446,319,63162,80158
53963,11297,6079,4877,55799,65647
53964,2867,1633,1417,49390,59895
53965,8339,4956,4265,49247,64654
53968,1801,1110,959,48125,61451
53969,308,134,114,54375,58613
54001,6266,3633,3208,54426,67330
54002,4873,3523,2590,63342,74395
54003,706,479,343,75208,80855
54004,1845,1058,941,51850,63794
54005,2427,1539,1274,56645,64406
54006,538,312,301,46850,61090
54007,944,623,484,56591,68198
54009,1962,1401,1006,69310,76582
54010,34,18,16,-,N
54011,5308,3564,2599,72659,82107
54013,2668,1742,1339,56958,70362
54014,1715,1137,856,72500,83430
54015,2676,2006,1322,74071,86715
54016,24289,17155,12137,89518,112049
54017,13302,8801,6552,69575,86757
54020,5592,3704,2794,61198,72935
54021,5272,3772,2514,83858,94950
54022,18871,12939,8211,67107,86557
54023,3054,2270,1492,82500,90392
54024,3931,2202,2112,50735,64465
54025,5699,3993,2651,75943,85395
54026,1555,1100,770,59405,72972
54027,796,527,351,69583,79253
54028,1816,1192,920,53250,66080
54082,1187,739,511,115417,142429
54101,2138,1502,1067,66597,80757
54102,707,250,425,35469,43552
54103,401,210,205,44219,54106
54104,1044,355,569,40842,49151
54106,4305,2766,2024,62955,70857
54107,2784,1837,1373,57634,69290
54110,4215,2904,2051,65916,74814
54111,1967,1140,942,60357,65583
54112,1871,1182,1045,51620,58074
54113,2745,1947,1378,67863,78220
54114,4390,2039,2435,44273,55793
54115,35159,24049,17173,73278,87767
54119,752,386,241,40721,52571
54120,215,63,110,45833,49484
54121,2625,1330,1391,50491,68362
54123,182,145,103,65313,67183
54124,2929,1733,1528,45962,56961
54125,466,209,276,33125,55601
54126,2912,2019,1400,69375,83572
54127,36,17,20,-,47005
54128,1304,727,639,52321,61057
54129,2622,1773,1386,60318,75381
54130,20113,14239,10193,64663,76316
54135,2387,1074,987,38906,56143
54136,4910,3196,2710,48268,57603
54137,843,547,472,56324,70537
54138,783,307,421,47578,60712
54139,2513,1584,1245,62702,70633
54140,7451,5205,3897,59367,67737
54141,1808,1161,853,61637,72251
54143,12309,7342,6888,43197,56474
54149,1146,492,611,44850,59008
54150,793,426,353,33646,42620
54151,2771,1640,1507,49494,58307
54153,5817,3390,2933,49135,60693
54154,4693,3039,2374,52972,66165
54155,5015,2899,2629,61910,91734
54156,1285,575,705,39441,49236
54157,4557,2509,2353,50462,61791
54159,1140,706,619,61146,69627
54160,252,175,105,58036,67478
54161,2382,1275,1247,50080,58423
54162,6820,4604,3435,65777,73374
54165,6350,4443,3066,63929,80439
54166,13561,7853,7336,49943,62169
54169,2102,1423,1052,97969,104643
54170,2771,1765,1358,63167,74118
54171,2894,2352,1332,86463,99557
54173,3394,2341,1649,79795,109780
54174,2461,1247,1294,46818,55775
54175,855,364,477,54306,58647
54177,2489,1149,1429,40098,51075
54180,2457,1858,1255,75791,83932
54201,4335,2432,2199,47152,56890
54202,1161,570,695,55256,67545
54204,1422,932,728,66548,72079
54205,1652,1124,775,64896,71908
54207,140,103,64,64643,73188
54208,4946,3363,2357,71250,84694
54209,1189,584,610,66538,94086
54210,823,356,426,61429,88314
54211,260,120,140,82500,95653
54212,1001,427,491,74583,91917
54213,1010,689,534,56111,69013
54214,209,150,110,53250,73557
54216,5228,3136,2718,58333,68741
54217,5654,3854,2793,67873,81405
54220,32020,19329,17063,47428,61232
54227,1315,941,602,75156,81381
54228,2164,1401,1087,58313,68017
54229,3606,2545,1783,74245,83122
54230,3658,2368,1807,59961,74027
54232,706,482,350,44167,63714
54234,1445,603,809,55388,63367
54235,13989,8343,8064,54777,70408
54241,12059,7119,6504,44315,57334
54245,1723,1162,884,58750,67676
54246,745,312,399,58542,83745
54247,1881,1275,918,67037,73648
54301,17827,11048,9207,55798,75072
54302,23842,15694,12914,39676,54963
54303,21679,13365,11946,38658,47392
54304,22168,14136,12479,47439,55468
54307,1081,0,0,-,-
54311,27813,17838,13398,61119,79261
54313,29817,20342,14440,79744,94533
54401,24688,15427,13147,47627,69924
54403,20310,12007,10472,47827,67477
54405,2227,1357,1122,43750,70370
54406,2602,1652,1340,65565,74870
54407,1213,768,604,67292,90733
54408,832,519,439,47656,54656
54409,10369,5959,5732,42903,55226
54410,1787,1112,829,61595,72242
54411,4055,2713,1894,57031,72739
54412,1638,1155,840,61554,73970
54413,121,62,70,44167,50886
54414,2685,1699,1259,52740,67451
54416,1393,717,683,36336,49246
54417,35,13,18,33333,41644
54418,796,512,396,57000,71426
54420,909,620,465,51625,66468
54421,2531,1548,1249,52813,65811
54422,814,525,377,48958,62592
54423,1854,1242,860,74500,83447
54424,1421,788,725,61080,69890
54425,1562,1100,785,53884,63459
54426,3318,2341,1612,61302,71259
54427,890,612,477,51719,69265
54428,841,355,464,41797,51710
54430,123,81,54,66250,64691
54433,1394,819,723,45815,60188
54435,1810,1088,945,53355,66337
54436,1585,976,775,50433,65110
54437,2289,1345,1100,51181,63481
54440,2397,1604,1212,60323,77407
54441,658,499,323,78125,100604
54442,922,437,417,57083,66830
54443,1821,1064,896,58000,69743
54446,2259,1438,1134,55667,67475
54447,366,199,214,44000,47553
54448,3417,2315,1657,70120,81433
54449,20942,13713,11526,54167,75429
54450,318,197,164,39375,44349
54451,9211,5858,5084,50389,63273
54452,15327,10014,8140,56498,67236
54454,1096,719,539,52083,64372
54455,14102,9815,6932,73324,84508
54456,4811,2811,2553,47177,57918
54457,6754,3212,3571,49867,67137
54458,66,43,37,46250,51927
54459,983,489,528,44375,52959
54460,1990,1101,983,43080,60658
54462,301,150,172,41667,48087
54463,548,266,259,53438,66450
54465,502,155,299,37014,48296
54466,2261,1386,1194,51223,60741
54467,10981,7016,5649,61388,74617
54469,1284,605,681,49602,63433
54470,1591,967,905,48259,59054
54471,1432,989,696,70833,86682
54473,2219,1265,1106,53688,66961
54474,3049,2117,1678,53883,69969
54475,1328,841,682,62614,72019
54476,15098,10114,7553,60633,73595
54479,2943,1969,1468,54787,68452
54480,1067,727,577,49276,54640
54481,25209,15813,11525,47423,59855
54482,7534,4711,3809,65135,82959
54484,3867,2767,1963,64261,74129
54485,283,105,146,38333,51279
54486,1919,1153,1006,45427,53402
54487,8265,4342,4467,50792,62580
54488,962,652,463,51146,72656
54489,1228,741,654,59886,71086
54490,660,429,365,53542,64272
54491,1328,570,756,40875,56143
54493,538,299,265,44205,60914
54494,21751,12656,11741,54200,67222
54495,6083,3530,3446,38304,49824
54498,1735,982,881,47056,57795
54499,2349,1411,1209,48750,59575
54501,16656,9945,8224,53750,66902
54511,1057,556,554,46310,54322
54512,745,330,427,49866,70159
54513,368,190,200,45227,52920
54514,1563,799,841,49965,61349
54515,393,192,214,43000,51359
54517,81,29,43,34464,56181
54519,1133,533,627,46719,68060
54520,3457,1769,1939,41193,51648
54521,6719,3607,3804,45609,61355
54524,651,384,361,47236,55690
54525,186,125,119,39821,68226
54526,671,378,355,42431,49548
54527,841,449,461,35982,46113
54529,974,472,479,54554,65495
54530,723,322,359,39034,48884
54531,1171,600,580,60000,73248
54534,1924,936,1150,36250,46640
54536,169,87,103,26806,37337
54537,403,228,213,45375,52476
54538,2469,1128,1509,28255,45266
54539,1117,441,564,47917,61278
54540,802,325,463,43523,58312
54541,992,471,481,50644,53463
54542,353,125,219,29471,36323
54545,823,387,481,57639,80362
54546,997,533,535,36713,50414
54547,1344,606,792,42500,50585
54548,4258,2238,2120,55045,85346
54550,491,323,274,40962,52092
54552,3513,1887,2060,44036,55915
54554,870,389,495,43162,60657
54555,4108,2293,2309,47064,61663
54556,992,602,582,43918,52985
54557,821,301,471,57279,72699
54558,1654,754,997,39707,55783
54559,636,372,344,44318,51356
54560,518,355,285,61198,77142
54561,6,0,6,-,N
54562,1617,707,855,52863,68756
54563,579,355,311,46023,56451
54564,353,158,196,52500,55402
54565,49,20,33,-,34782
54566,1052,469,590,47625,56929
54568,3911,1906,2357,39678,54213
54601,43637,27134,20046,47362,65366
54603,11764,7546,6352,45678,56457
54610,1335,739,713,55673,71059
54611,957,589,489,50625,62713
54612,3769,2643,1905,52917,68078
54613,1521,657,809,42067,48368
54614,2208,1444,1116,62241,75841
54615,8659,4541,4031,51943,62182
54616,1923,1206,989,49291,62160
54618,1741,1053,796,60313,66333
54619,2640,1575,1196,56667,65640
54621,996,625,517,61250,79662
54622,1695,1073,896,55600,65688
54623,1602,1072,816,64063,79423
54624,1239,624,649,53750,64794
54625,205,133,122,36250,49912
54626,1088,689,536,50833,68306
54627,1454,946,748,59211,68292
54628,837,412,426,48281,55676
54629,2139,1363,1117,57837,63545
54630,3218,2101,1683,55250,65962
54631,1383,815,706,47885,60001
54632,923,524,469,57039,73180
54634,3431,1904,1692,49625,58025
54635,1514,943,787,55156,63523
54636,11144,7738,5256,78602,88593
54637,158,85,94,38125,52307
54638,1145,628,575,46298,57471
54639,1910,955,967,45236,57481
54641,3,0,1,-,N
54642,1606,1085,817,54875,65897
54643,0,0,0,-,-
54644,1156,773,572,58906,61835
54645,44,16,31,30250,42655
54646,3339,1594,1601,45966,54043
54648,1183,747,577,49271,61707
54650,18788,11854,9827,60664,87213
54651,1034,581,532,44706,48855
54652,715,339,383,40268,49326
54653,671,481,311,61094,64605
54654,67,24,46,-,42517
54655,1443,765,698,43958,60673
54656,14054,8567,7266,58727,67406
54657,290,173,146,46000,63879
54658,2008,1234,1087,53594,64921
54659,1089,660,553,56023,62031
54660,12433,7644,6403,54355,66076
54661,2894,1921,1583,60977,70950
54664,1296,662,638,43864,54015
54665,6555,3822,3535,48895,65048
54666,2113,1293,1105,60216,69086
54667,3635,2206,1869,53596,65494
54669,6264,4261,3048,73319,83545
54670,1283,754,574,57692,68722
54701,33758,21014,15904,52861,71372
54703,35452,24572,17515,49699,63014
54720,5923,3936,3133,53270,71516
54721,1088,738,573,51902,66058
54722,3085,1724,1434,56042,63030
54723,1014,708,530,60795,68793
54724,5803,3657,3051,54018,61968
54725,2149,1251,1129,50273,62276
54726,1293,859,664,52436,64430
54727,3911,2376,1961,54555,64708
54728,5147,2889,2582,50726,65528
54729,26169,16907,13532,57679,70376
54730,3904,2627,1930,66250,75674
54731,508,299,247,48750,56225
54732,2411,1376,1181,44044,55939
54733,1036,668,493,61953,71353
54734,737,483,338,61786,67954
54736,3241,2053,1637,54112,66691
54737,461,314,235,66528,75260
54738,2589,1789,1229,63355,80927
54739,3886,2701,1810,69352,83834
54740,1612,1051,804,56563,69082
54741,1381,765,663,40069,48143
54742,3570,2320,1740,58611,73970
54745,1571,712,836,51500,67246
54746,594,365,312,52000,57665
54747,2107,1365,1057,50938,62098
54748,1159,595,554,37955,54557
54749,1030,649,482,59375,70863
54750,798,484,429,59750,70943
54751,21862,13013,9513,51247,64576
54754,1405,771,799,42337,50640
54755,5694,3446,2978,54109,65917
54756,733,456,405,50114,71177
54757,2586,1493,1311,53589,65291
54758,3556,2333,1862,56535,66404
54759,1226,704,626,49700,60735
54760,230,90,113,36250,49993
54761,937,567,460,54079,62080
54762,1023,590,512,44861,64300
54763,919,585,474,53636,72138
54765,21,9,11,23750,28236
54766,1248,768,629,44770,51300
54767,2830,1939,1376,67188,79286
54768,4951,2106,1773,43314,57017
54769,570,361,288,53750,70586
54770,1720,1112,828,61974,70477
54771,3126,1948,1548,48688,59862
54772,802,447,392,53000,65252
54773,2707,1686,1325,49726,62380
54801,5380,2901,3016,48306,63241
54805,1048,644,544,43871,57982
54806,9447,5598,4807,44875,58271
54810,1824,968,947,53828,67660
54812,4385,2609,2060,47619,58830
54813,505,283,255,48036,60919
54814,2194,1258,1104,48618,55100
54817,1877,933,1062,51786,65414
54819,1981,1050,1104,41154,54191
54820,625,335,330,48333,61078
54821,1123,574,643,42772,58404
54822,3585,2219,1866,49951,66849
54824,1829,1102,955,49803,58789
54826,603,346,315,52841,62210
54827,227,121,142,49423,57254
54828,562,277,363,34491,57439
54829,4225,2322,2253,49418,63171
54830,2534,999,1528,43684,56844
54832,342,177,191,43125,54104
54835,799,418,444,45000,53851
54836,813,520,393,71250,84159
54837,2997,1618,1581,46847,63610
54838,1094,446,538,51957,64037
54839,210,83,121,37188,46225
54840,3526,1985,1980,49015,57654
54841,259,171,139,43125,53928
54842,105,76,53,72625,78626
54843,9316,5160,5166,44311,73365
54844,247,88,147,47917,58918
54845,97,45,49,42188,54933
54846,378,221,197,41806,55109
54847,1981,998,1068,51724,61151
54848,4734,2592,2618,39930,49482
54849,1546,892,819,66467,82217
54850,149,75,90,49773,63901
54853,3492,1841,1817,52462,64703
54854,792,447,394,56923,71987
54855,575,342,248,50000,63407
54856,1258,670,655,50272,59000
54857,30,12,21,-,20119
54858,1376,796,760,42200,57024
54859,1411,657,815,46349,52905
54861,92,63,55,19306,32075
54862,203,88,130,41071,45024
54864,1050,594,541,61477,72195
54865,411,202,235,41369,53640
54867,308,161,199,26607,38721
54868,12655,7839,6902,48022,64261
54870,1352,727,711,56827,78108
54871,2481,1304,1319,42917,60635
54872,2227,1140,1268,40417,49339
54873,2415,1123,1369,53425,65713
54874,3007,1909,1479,64798,77077
54875,947,541,515,43173,60739
54876,1167,584,652,44167,53879
54880,24675,15121,13100,46113,59577
54888,1104,574,599,49922,65135
54889,2000,1167,1106,48333,57586
54891,2681,1562,1476,49706,67051
54893,3020,1461,1741,42198,55168
54895,768,446,424,50313,71254
54896,1307,572,749,42171,48573
54901,33274,18586,13799,43790,57656
54902,18337,11796,10102,47158,57222
54904,17524,11726,8855,69032,85837
54909,1667,1000,848,52339,65679
54911,21632,13257,10487,49595,63215
54913,15481,10889,7753,79390,108572
54914,24917,16940,13033,52570,66544
54915,32817,23452,16803,63459,78449
54921,925,572,442,47738,58767
54922,1162,782,550,65962,70397
54923,6928,4136,3776,48462,61410
54927,441,283,227,82708,88823
54928,342,191,159,58281,66731
54929,6975,4378,3760,47230,59616
54930,1275,701,652,44405,59887
54931,230,146,120,53750,67033
54932,1117,794,497,77083,84652
54933,219,158,107,57250,67671
54934,336,210,150,31885,48437
54935,33301,20353,17605,50075,61132
54937,15723,9849,7427,63900,85292
54940,3329,2032,1727,68042,80726
54941,2026,1174,1113,52375,71695
54942,6875,4951,3305,100344,108476
54943,1612,706,844,43571,53709
54944,6900,4847,3271,78875,91550
54945,2878,1638,1539,52137,68456
54946,102,0,0,-,-
54947,2240,1511,1088,81638,89389
54948,197,106,98,48125,59423
54949,2720,1817,1409,55938,63607
54950,2330,1346,1195,43973,58098
54952,20644,13354,11072,54537,69776
54956,33815,22604,18181,64553,88104
54960,2243,1075,1185,48112,61310
54961,11276,7049,5735,55898,69344
54962,957,606,496,53920,60748
54963,5187,3189,2670,60577,76844
54964,795,504,374,76667,92797
54965,1229,738,608,60000,69767
54966,1652,937,771,53828,66617
54967,317,159,191,46375,52048
54968,2308,1319,1235,45625,56776
54970,3284,1299,1237,44196,51274
54971,9097,5840,4624,55417,73508
54974,1084,742,554,65156,72404
54977,1189,744,590,62647,79171
54979,1191,777,591,64250,72901
54980,109,81,63,59821,58376
54981,12923,7216,6513,55821,72857
54982,5729,3000,2987,48470,61198
54983,3576,2304,1803,54512,67376
54984,2736,1253,1344,47031,58994
54985,415,0,0,-,-
54986,4032,2322,2114,62727,78451
55001,2471,1488,1145,109271,145577
55003,3219,1031,897,75815,90041
55005,3343,2551,1483,84598,97239
55006,3114,1781,1536,51286,60798
55007,1852,1030,860,49355,58043
55008,11751,7191,5656,60958,74626
55009,6476,4406,3261,71250,86800
55011,8547,5948,3723,91008,99055
55012,1768,1133,760,79706,88383
55013,5651,3332,2704,81183,89492
